postcode,locality,region,long,lat,territory,island
"4010","Tamarau","Gisborne","178.0286","-38.6673","Gisborne","North Island"
"4010","Te Hapara","Gisborne","178.0286","-38.6673","Gisborne","North Island"
"4010","Wainui","Gisborne","178.0286","-38.6673","Gisborne","North Island"
"4010","Whataupoko","Gisborne","178.0286","-38.6673","Gisborne","North Island"
"4022","Te Karaka","Gisborne","177.866","-38.4678","Gisborne District","North Island"
"4032","Ruatoria","Gisborne","178.32","-37.8926","Gisborne District","North Island"
"4040","Kaiti","Gisborne","178.025","-38.6641","Gisborne District","North Island"
"4041","Tamarau","Gisborne","178.0449","-38.6751","Gisborne District","North Island"
"4042","Te Karaka","Gisborne","177.8638","-38.4695","Gisborne District","North Island"
"4043","Ruatoria","Gisborne","178.3191","-37.8902","Gisborne District","North Island"
"4044","Tiniroto","Gisborne","177.5665","-38.7742","Gisborne District","North Island"
"4045","Patutahi","Gisborne","177.8904","-38.624","Gisborne District","North Island"
"4046","Tolaga Bay","Gisborne","178.2971","-38.3727","Gisborne District","North Island"
"4047","Tokomaru","Gisborne","178.315","-38.1303","Gisborne District","North Island"
"4048","Te Puia","Gisborne","178.3065","-38.0558","Gisborne District","North Island"
"4049","Rangitukia","Gisborne","178.4107","-37.7963","Gisborne District","North Island"
"4050","Te Araroa","Gisborne","178.3694","-37.6336","Gisborne District","North Island"
"4051","Matawai","Gisborne","177.5345","-38.3576","Gisborne District","North Island"
"4052","Motu","Gisborne","177.548","-38.2569","Gisborne District","North Island"
"4071","Waerengaahika","Gisborne","177.9556","-38.576","Gisborne District","North Island"
"4072","Pehiri","Gisborne","177.623","-38.66","Gisborne District","North Island"
"4073","Whangara","Gisborne","178.1478","-38.5389","Gisborne District","North Island"
"4075","Rakauroa","Gisborne","177.4494","-38.426","Gisborne District","North Island"
"4077","Tolaga Bay","Gisborne","178.1521","-38.2809","Gisborne District","North Island"
"4078","Tiniroto","Gisborne","177.6647","-38.8266","Gisborne District","North Island"
"4079","Tokomaru","Gisborne","178.1236","-38.1207","Gisborne District","North Island"
"4081","Waitakaro","Gisborne","178.2583","-37.9512","Gisborne District","North Island"
"4082","Ruatoria","Gisborne","178.3902","-37.863","Gisborne District","North Island"
"4083","Pakihiroa","Gisborne","178.165","-37.8432","Gisborne District","North Island"
"4086","Whakaangiangi","Gisborne","178.355","-37.7749","Gisborne District","North Island"
"4087","Te Araroa","Gisborne","178.3229","-37.6653","Gisborne District","North Island"
"4091","Ahititi","Gisborne","177.9638","-38.365","Gisborne District","North Island"
"4092","Otoko","Gisborne","177.6316","-38.3389","Gisborne District","North Island"
"4093","Te Karaka","Gisborne","177.8868","-38.4817","Gisborne District","North Island"
"4094","Whatatutu","Gisborne","177.8006","-38.3066","Gisborne District","North Island"
"4102","Clive","Hawke's Bay","176.9451","-39.613","Hastings","North Island"
"4102","Haumoana","Hawke's Bay","176.9451","-39.613","Hastings District","North Island"
"4102","Te Awanga","Hawke's Bay","176.9451","-39.613","Hastings","North Island"
"4104","Bay View","Hawke's Bay","176.8765","-39.4185","Napier","North Island"
"4104","Petane","Hawke's Bay","176.8765","-39.4185","Napier City","North Island"
"4108","Frasertown","Hawke's Bay","177.4054","-39.0278","Wairoa","North Island"
"4108","North Clyde","Hawke's Bay","177.4054","-39.0278","Wairoa District","North Island"
"4108","Wairoa","Hawke's Bay","177.4054","-39.0278","Wairoa","North Island"
"4110","Ahuriri","Hawke's Bay","176.8799","-39.498","Napier","North Island"
"4110","Awatoto","Hawke's Bay","176.8799","-39.498","Napier","North Island"
"4110","Bay View","Hawke's Bay","176.8799","-39.498","Napier","North Island"
"4110","Bluff Hill","Hawke's Bay","176.8799","-39.498","Napier","North Island"
"4110","Hospital Hill","Hawke's Bay","176.8799","-39.498","Napier","North Island"
"4110","Maraenui","Hawke's Bay","176.8799","-39.498","Napier","North Island"
"4110","Marewa","Hawke's Bay","176.8799","-39.498","Napier","North Island"
"4110","Meeanee","Hawke's Bay","176.8799","-39.498","Napier","North Island"
"4110","Napier South","Hawke's Bay","176.8799","-39.498","Napier","North Island"
"4110","Onekawa","Hawke's Bay","176.8799","-39.498","Napier City","North Island"
"4110","Onekawa Industrial","Hawke's Bay","176.8799","-39.498","Napier","North Island"
"4110","Pandora","Hawke's Bay","176.8799","-39.498","Napier","North Island"
"4110","Te Awa","Hawke's Bay","176.8799","-39.498","Napier","North Island"
"4110","Westshore","Hawke's Bay","176.8799","-39.498","Napier","North Island"
"4112","Greenmeadows","Hawke's Bay","176.8511","-39.5268","Napier","North Island"
"4112","Jervoistown","Hawke's Bay","176.8511","-39.5268","Napier","North Island"
"4112","Meeanee","Hawke's Bay","176.8511","-39.5268","Napier","North Island"
"4112","Pirimai","Hawke's Bay","176.8511","-39.5268","Napier","North Island"
"4112","Poraiti","Hawke's Bay","176.8511","-39.5268","Napier","North Island"
"4112","Puk-kura","Hawke's Bay","176.8511","-39.5268","Napier City","North Island"
"4112","Tamatea","Hawke's Bay","176.8511","-39.5268","Napier","North Island"
"4112","Taradale","Hawke's Bay","176.8511","-39.5268","Napier","North Island"
"4112","Waiohiki","Hawke's Bay","176.8511","-39.5268","Napier","North Island"
"4120","Bridge Pa","Hawke's Bay","176.8137","-39.6279","Hastings","North Island"
"4120","Camberley","Hawke's Bay","176.8137","-39.6279","Hastings","North Island"
"4120","Flaxmere","Hawke's Bay","176.8137","-39.6279","Hastings","North Island"
"4120","Frimley","Hawke's Bay","176.8137","-39.6279","Hastings","North Island"
"4120","HASTINGS","Hawke's Bay","176.8137","-39.6279","Hastings District","North Island"
"4120","Longlands","Hawke's Bay","176.8137","-39.6279","Hastings","North Island"
"4120","Mahora","Hawke's Bay","176.8137","-39.6279","Hastings","North Island"
"4120","Raureka","Hawke's Bay","176.8137","-39.6279","Hastings","North Island"
"4120","St Leonards","Hawke's Bay","176.8137","-39.6279","Hastings","North Island"
"4120","Tomoana","Hawke's Bay","176.8137","-39.6279","Hastings","North Island"
"4120","Woolwich","Hawke's Bay","176.8137","-39.6279","Hastings","North Island"
"4122","Akina","Hawke's Bay","176.8502","-39.6462","Hastings District","North Island"
"4122","Hastings Central","Hawke's Bay","176.8502","-39.6462","Hastings","North Island"
"4122","Longlands","Hawke's Bay","176.8502","-39.6462","Hastings","North Island"
"4122","Mayfair","Hawke's Bay","176.8502","-39.6462","Hastings","North Island"
"4122","Parkvale","Hawke's Bay","176.8502","-39.6462","Hastings","North Island"
"4122","Waipatu","Hawke's Bay","176.8502","-39.6462","Hastings","North Island"
"4130","Havelock North","Hawke's Bay","176.8867","-39.6806","Hastings District","North Island"
"4140","Onekawa","Hawke's Bay","176.9182","-39.4909","Napier City","North Island"
"4141","Taradale","Hawke's Bay","176.8487","-39.5357","Napier City","North Island"
"4142","Pirimai","Hawke's Bay","176.8821","-39.5073","Napier City","North Island"
"4143","Napier South","Hawke's Bay","176.9031","-39.5002","Napier City","North Island"
"4144","Ahuriri","Hawke's Bay","176.8981","-39.4809","Napier City","North Island"
"4145","Greenmeadows","Hawke's Bay","176.8614","-39.5264","Napier City","North Island"
"4146","Pirimai","Hawke's Bay","176.8868","-39.5081","Napier City","North Island"
"4147","Tamatea","Hawke's Bay","176.8696","-39.5106","Napier City","North Island"
"4148","Clive","Hawke's Bay","176.9148","-39.5839","Hastings District","North Island"
"4149","Petane","Hawke's Bay","176.8665","-39.419","Napier City","North Island"
"4153","Saint Leonards","Hawke's Bay","176.8314","-39.6312","Hastings District","North Island"
"4154","Flaxmere","Hawke's Bay","176.7866","-39.6254","Hastings District","North Island"
"4155","Parkvale","Hawke's Bay","176.8498","-39.6284","Hastings District","North Island"
"4156","Parkvale","Hawke's Bay","176.8425","-39.6408","Hastings District","North Island"
"4157","Havelock North","Hawke's Bay","176.8783","-39.6694","Hastings District","North Island"
"4158","Parkvale","Hawke's Bay","176.8466","-39.6396","Hastings District","North Island"
"4159","Mayfair","Hawke's Bay","176.8527","-39.6378","Hastings District","North Island"
"4160","Wairoa","Hawke's Bay","177.419","-39.0333","Wairoa District","North Island"
"4161","Pahowai","Hawke's Bay","176.8928","-39.6038","Hastings District","North Island"
"4162","Tutira","Hawke's Bay","176.8815","-39.204","Hastings District","North Island"
"4163","Frasertown","Hawke's Bay","177.4102","-38.9666","Wairoa District","North Island"
"4164","Tuai","Hawke's Bay","177.1439","-38.8194","Wairoa District","North Island"
"4165","Nuhaka","Hawke's Bay","177.7403","-39.0425","Wairoa District","North Island"
"4166","Mahia","Hawke's Bay","177.9185","-39.0869","Wairoa District","North Island"
"4171","Blackburn","Hawke's Bay","176.292","-39.8865","Hastings District","North Island"
"4172","Te Awanga","Hawke's Bay","176.9405","-39.6588","Hastings District","North Island"
"4174","Te Hauke","Hawke's Bay","176.6463","-39.7357","Hastings District","North Island"
"4175","Flaxmere","Hawke's Bay","176.7618","-39.6232","Hastings District","North Island"
"4178","Poukawa","Hawke's Bay","176.7544","-39.772","Central Hawke's Bay District","North Island"
"4179","Puketitiri","Hawke's Bay","176.3562","-39.3382","Hastings District","North Island"
"4181","Tutira","Hawke's Bay","176.9144","-39.2293","Hastings District","North Island"
"4182","Te Pohue","Hawke's Bay","176.6716","-39.1869","Hastings District","North Island"
"4183","Taradale","Hawke's Bay","176.8176","-39.5439","Napier City","North Island"
"4184","Puketitiri","Hawke's Bay","176.5916","-39.3052","Hastings District","North Island"
"4186","Patoka","Hawke's Bay","176.631","-39.3916","Hastings District","North Island"
"4188","Kotemaori","Hawke's Bay","177.0019","-39.0869","Hastings District","North Island"
"4189","Kotemaori","Hawke's Bay","176.9956","-38.9813","Wairoa District","North Island"
"4191","Raupunga","Hawke's Bay","177.2238","-38.9822","Wairoa District","North Island"
"4193","Wairoa","Hawke's Bay","177.343","-39.0076","Wairoa District","North Island"
"4195","Tuai","Hawke's Bay","177.2002","-38.7742","Wairoa District","North Island"
"4196","Opoiti","Hawke's Bay","177.5408","-38.9559","Wairoa District","North Island"
"4197","Raupunga","Hawke's Bay","177.2422","-39.063","Wairoa District","North Island"
"4198","Waitaniwha","Hawke's Bay","177.8021","-39.0721","Wairoa District","North Island"
"4200","Waipukurau","Hawke's Bay","176.5591","-39.9973","Central Hawke's Bay District","North Island"
"4202","Otane","Hawke's Bay","176.6275","-39.898","Central Hawke's Bay District","North Island"
"4203","Clinton","Hawke's Bay","176.3499","-40.0222","Central Hawke's Bay","North Island"
"4203","Takapau","Hawke's Bay","176.3499","-40.0222","Central Hawke's Bay District","North Island"
"4210","Waipawa","Hawke's Bay","176.5855","-39.9289","Central Hawke's Bay District","North Island"
"4240","Waipawa","Hawke's Bay","176.5868","-39.9442","Central Hawke's Bay District","North Island"
"4241","Otane","Hawke's Bay","176.6287","-39.8966","Central Hawke's Bay District","North Island"
"4242","Waipukurau","Hawke's Bay","176.5563","-39.9954","Central Hawke's Bay District","North Island"
"4243","Takapau","Hawke's Bay","176.3484","-40.0282","Central Hawke's Bay District","North Island"
"4244","Onga Onga","Hawke's Bay","176.4185","-39.913","Central Hawke's Bay District","North Island"
"4245","Porangahau","Hawke's Bay","176.6101","-40.3024","Central Hawke's Bay District","North Island"
"4271","Patangata","Hawke's Bay","176.7528","-40.0457","Central Hawke's Bay District","North Island"
"4272","Ruataniwha","Hawke's Bay","176.5078","-39.9184","Central Hawke's Bay District","North Island"
"4273","Argyll East","Hawke's Bay","176.5055","-39.8672","Central Hawke's Bay District","North Island"
"4274","Tikokino","Hawke's Bay","176.3925","-39.7684","Central Hawke's Bay District","North Island"
"4275","Waipawa","Hawke's Bay","176.5872","-39.9644","Central Hawke's Bay District","North Island"
"4276","Pukehou","Hawke's Bay","176.5974","-39.8517","Hastings District","North Island"
"4277","Patangata","Hawke's Bay","176.7075","-39.8817","Central Hawke's Bay District","North Island"
"4278","Blackburn","Hawke's Bay","176.3054","-39.8701","Central Hawke's Bay District","North Island"
"4279","Blackburn","Hawke's Bay","176.332","-39.8275","Central Hawke's Bay District","North Island"
"4281","Maharakeke","Hawke's Bay","176.4391","-40.0431","Central Hawke's Bay District","North Island"
"4282","Wanstead","Hawke's Bay","176.4449","-40.1206","Central Hawke's Bay District","North Island"
"4283","Ruataniwha","Hawke's Bay","176.4761","-39.9519","Central Hawke's Bay District","North Island"
"4284","Wallingford","Hawke's Bay","176.6552","-40.1509","Central Hawke's Bay District","North Island"
"4285","Waipukurau","Hawke's Bay","176.623","-40.007","Central Hawke's Bay District","North Island"
"4286","Ashley Clinton","Hawke's Bay","176.2699","-39.9488","Central Hawke's Bay District","North Island"
"4287","Norsewood","Hawke's Bay","176.2563","-40.0526","Central Hawke's Bay District","North Island"
"4288","Maharakeke","Hawke's Bay","176.402","-39.9737","Central Hawke's Bay District","North Island"
"4291","Porangahau","Hawke's Bay","176.5164","-40.3086","Central Hawke's Bay District","North Island"
"4292","Porangahau","Hawke's Bay","176.5533","-40.3623","Central Hawke's Bay District","North Island"
"4293","Porangahau","Hawke's Bay","176.6208","-40.3501","Central Hawke's Bay District","North Island"
"4294","Waimarama","Hawke's Bay","176.9602","-39.7714","Hastings District","North Island"
"4295","Elsthorpe","Hawke's Bay","176.8721","-39.8729","Central Hawke's Bay District","North Island"
"4310","Blagdon","Taranaki","174.0554","-39.0724","New Plymouth","North Island"
"4310","Brooklands","Taranaki","174.0554","-39.0724","New Plymouth","North Island"
"4310","Ferndale","Taranaki","174.0554","-39.0724","New Plymouth","North Island"
